0	0
0	0
17	17
44	61
56	117
58	175
57	232
53	285
46	331
42	373
36	409
31	440
26	466
22	488
18	506
14	520
13	533
10	543
8	551
8	559
6	565
4	569
4	573
2	575
1	576
2	578
1	579
1	580
0	580
0	580
0	580
-1	579
-1	578
0	578
-1	577
-1	576
-1	575
-1	574
-1	573
-2	571
-1	570
-2	568
-2	566
-1	565
-2	563
-1	562
-2	560
-1	559
-1	558
-2	556
-1	555
-2	553
-1	552
-1	551
-1	550
-1	549
-2	547
-1	546
-1	545
-1	544
-1	543
-1	542
0	542
-1	541
-1	540
-2	538
-1	537
-1	536
0	536
-1	535
0	535
-1	534
0	534
-1	533
-1	532
0	532
-1	531
-1	530
0	530
-1	529
0	529
-1	528
0	528
-1	527
-1	526
0	526
0	526
-1	525
-1	524
0	524
0	524
-1	523
0	523
-1	522
0	522
0	522
0	522
-1	521
0	521
0	521
-1	520
0	520
0	520
0	520
-1	519
0	519
0	519
0	519
0	519
0	519
-1	518
0	518
0	518
0	518
0	518
-1	517
0	517
0	517
0	517
0	517
0	517
0	517
0	517
-1	516
0	516
0	516
0	516
0	516
0	516
0	516
0	516
-1	515
0	515
0	515
0	515
0	515
0	515
0	515
0	515
0	515
0	515
-1	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
0	514
-1	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
0	513
-1	512
0	512
0	512
0	512
0	512
1	513
-1	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
