0	0
0	0
17	17
47	64
62	126
63	189
61	250
58	308
52	360
47	407
40	447
35	482
31	513
26	539
20	559
17	576
13	589
11	600
8	608
7	615
4	619
4	623
2	625
0	625
0	625
-1	624
-1	623
-3	620
-2	618
-3	615
-4	611
-4	607
-3	604
-5	599
-4	595
-4	591
-5	586
-4	582
-4	578
-4	574
-4	570
-4	566
-4	562
-4	558
-4	554
-3	551
-3	548
-3	545
-2	543
-3	540
-2	538
-3	535
-2	533
-2	531
-2	529
-2	527
-2	525
-1	524
-1	523
-1	522
-1	521
-2	519
-1	518
0	518
-1	517
-1	516
-1	515
0	515
-1	514
0	514
0	514
-1	513
0	513
0	513
-1	512
0	512
0	512
0	512
0	512
0	512
0	512
-1	511
0	511
0	511
1	512
0	512
-1	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
0	511
1	512
0	512
0	512
-1	511
0	511
0	511
1	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
0	512
